Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Yield,drought_index
28.0,6.0,40.0,22.10621387,91.34039616,6.769855664,106.8704803,Pomegranate,8.160803920954665,0.20685051480891958
10.0,6.0,42.0,20.24104904,91.08706822,6.887005997,109.2537734,Pomegranate,8.006700845440367,0.18526636113556275
24.0,55.0,78.0,17.30287885,15.22538951,6.64919573,75.57790384,ChickPea,8.160803920954665,0.22894097306986902
79.0,59.0,17.0,20.37999665,63.73849998,6.644205485,108.5054416,Maize,6.85751406254539,0.1878246505207694
9.0,29.0,34.0,29.38471637,45.88744691,5.72742254,100.8124659,Mango,8.160803920954665,0.291478996220895
40.0,9.0,41.0,24.37766782,85.4017118,5.78270695,106.128338,Pomegranate,6.398594934535208,0.22969989238598085
25.0,48.0,21.0,28.438097,83.48991368,6.267684328,52.55469976,MungBean,8.11701408773731,0.5411142509510335
107.0,43.0,18.0,22.426733,81.53480799,6.745104394,65.54475812,Cotton,6.55250788703459,0.34215906259840523
34.0,59.0,23.0,28.56212158,83.24855855,6.935804256,56.48265193,MungBean,7.550135342488429,0.5056795422838993
90.0,52.0,25.0,25.97482359,69.36385721,6.822586546,103.2234212,Maize,7.650168700845001,0.25163691810946903
25.0,70.0,16.0,19.63474332,18.90705639,5.759237003,106.3598183,KidneyBeans,8.086717920303906,0.1846067775592837
11.0,72.0,22.0,29.37735586,44.82294584,6.842744374,172.40168,PigeonPeas,8.476579508530941,0.17040063564517466
74.0,46.0,45.0,25.75734909,88.36668522,6.025028997,189.4263485,Jute,5.993961427306569,0.1359755350435858
111.0,27.0,31.0,23.59302313,55.27564977,6.043330951,191.3980675,Coffee,7.00397413672268,0.12326677817040828
127.0,53.0,24.0,22.21506982,76.17851932,6.127939628,70.40557612,Cotton,5.638354669333745,0.31552997704302715
70.0,42.0,43.0,23.16814977,76.66724969,6.508342839,157.1215052,Jute,5.707110264748875,0.14745371576624547
111.0,53.0,19.0,23.96436009,78.02763149,6.419536555,84.63148859,Cotton,5.564520407322694,0.28316127349791176
0.0,55.0,25.0,28.17489437,43.6672299,4.603563116,45.78172762,MothBeans,8.294299608857235,0.6154178933067931
110.0,7.0,45.0,26.63838589,84.69546874,6.189213927,48.32428609,Watermelon,7.524021415206125,0.5512422022102049
120.0,87.0,52.0,28.0764455,76.05522115,5.905494703,118.9923573,Banana,8.006700845440367,0.23595167063423228
31.0,56.0,23.0,31.46846241,35.39454002,5.661826398,174.5723999,PigeonPeas,7.901377353792616,0.1802602383092827
77.0,58.0,19.0,22.8056033,56.50768935,5.791649933,101.5952794,Maize,8.11701408773731,0.2244750290804875
0.0,137.0,195.0,22.4359017,80.18612085,6.329499832,65.3973168,Grapes,7.244941546337007,0.3430706762050105
19.0,38.0,26.0,31.48451729,48.77926304,4.603563116,93.17221967,Mango,6.311734809152915,0.33791743288003206
85.0,38.0,41.0,21.58711777,82.7883708,6.249050656,267.9761948,Rice,5.707110264748875,0.08055610232582659
23.0,138.0,195.0,22.49095104,91.70292746,5.795985716,124.3915101,Apple,6.478509642208569,0.18080776590067235
98.0,79.0,50.0,25.34119774,84.47321314,6.435917308,91.06493353,Banana,7.824445930877619,0.27827613500501763
104.0,35.0,28.0,27.51006055,50.66687215,6.983732393,143.9955548,Coffee,8.517393171418904,0.19104798468465997
25.0,51.0,18.0,27.77799528,54.82130787,8.736337905,50.28438729,MothBeans,8.131824785007195,0.5524178929391071
28.0,123.0,202.0,22.76643029,92.12438519,6.442289294,120.4359949,Apple,8.146419323098003,0.18903343894001964
37.0,49.0,25.0,29.9145443,85.85384444,6.415459592,41.39081525,MungBean,7.438971592395862,0.7227338749451826
121.0,36.0,24.0,23.66457347,81.69105088,7.352401887,99.36898373,Cotton,6.3473892096560105,0.23814849039735186
7.0,21.0,35.0,25.76011662,94.65830608,5.764812076,131.2451414,Coconut,7.719129840906732,0.19627482086767178
117.0,86.0,48.0,28.6956201,82.54195839,6.225225239,116.1616839,Banana,8.294299608857235,0.24703171591617815
129.0,52.0,18.0,23.9643129,76.59175937,7.994679507,76.13090645,Cotton,6.2166061010848646,0.3147777166240771
20.0,129.0,201.0,23.41044706,91.69913296,5.587905967,116.0777931,Apple,6.85751406254539,0.20167894678886011
3.0,9.0,45.0,23.89162561,89.61850203,6.535244251,104.617522,Pomegranate,6.55250788703459,0.22837116719048545
94.0,26.0,27.0,26.36629861,52.25738495,7.456460375,177.3176161,Coffee,8.294299608857235,0.14869531402702546
53.0,73.0,77.0,19.71359733,18.09665739,7.325451279,73.64476535,ChickPea,8.35490952835879,0.2676849771145771
8.0,16.0,8.0,12.22816189,90.26457428,7.106650373,108.4161706,Orange,6.7464121285733745,0.11278909613942877
42.0,79.0,23.0,27.71678273,63.29103387,6.781841984,68.56507978,Blackgram,5.993961427306569,0.4042405086509125
101.0,58.0,18.0,25.66891439,81.38103349,6.652143699,78.59595817,Cotton,5.993961427306569,0.3265933132491776
22.0,67.0,78.0,17.16606398,15.22538951,6.204090835,72.32667516,ChickPea,8.412054873292933,0.2373407036843887
97.0,59.0,43.0,26.35927159,84.04403589,6.286500176,267.9761948,Rice,6.7464121285733745,0.09836422824306915
73.0,43.0,42.0,26.58361011,78.00774772,6.310699968,154.8238864,Jute,6.883462586413092,0.17170225296891253
39.0,64.0,53.0,23.0124018,91.07355541,6.598860305,208.3357976,Papaya,7.244941546337007,0.11045822208182726
17.0,64.0,16.0,30.97758716,32.24914235,7.161797643,180.716828,PigeonPeas,8.160803920954665,0.17141506688179503
111.0,29.0,31.0,26.05968403,52.31098539,6.136286518,161.3432535,Coffee,9.059633754551479,0.1615170356558158
110.0,21.0,54.0,26.73690828,87.82430156,6.747537642,47.46447019,Watermelon,8.432941638968646,0.5633036283211268
43.0,68.0,81.0,17.47809436,17.93253975,6.761599706,78.92060234,ChickPea,8.006700845440367,0.22146427978954725
95.0,39.0,36.0,23.86330467,83.15250801,5.561398642,267.9761948,Rice,6.478509642208569,0.08905009150876077
34.0,10.0,14.0,34.05296914,92.05811721,6.725600855,116.8020848,Orange,6.893656354602635,0.29154418943286325
53.0,74.0,15.0,29.43463808,64.94329356,7.517097,72.17818157,Blackgram,8.580355766373877,0.4078052042274795
82.0,78.0,46.0,25.05802193,84.97323747,5.738678895,110.4408803,Banana,6.803505257608338,0.22689082031638869
83.0,23.0,55.0,26.89750174,83.89241484,6.463271076,43.97193745,Watermelon,9.273315171137572,0.6116969888913327
19.0,57.0,23.0,23.6734328,47.2879691,7.342409555,141.1250722,PigeonPeas,7.496097345175956,0.1677478879498672
113.0,41.0,20.0,25.0017188,80.53965818,7.256877571,96.32600992,Cotton,9.134646527606982,0.2595531447650403
70.0,43.0,40.0,24.35564134,88.80391021,6.176860192,169.1168028,Jute,7.00397413672268,0.14401668512716131
101.0,31.0,26.0,26.70897548,69.71184111,6.861235184,158.8608887,Coffee,8.89918494333876,0.16812807543055572
19.0,39.0,17.0,29.2808618,81.8009244,6.890156495,44.47427436,MungBean,6.55250788703459,0.6583775050808096
83.0,94.0,47.0,27.39872329,81.10523402,6.469370954,112.1355384,Banana,6.55250788703459,0.24433577150022087
14.0,57.0,15.0,29.8757015,83.14796296,6.623438282,40.12044158,MungBean,8.188966863648876,0.7446503656491783
69.0,57.0,35.0,24.30748599,78.54340987,6.186814392,186.2337571,Jute,6.55250788703459,0.130521374680975
28.0,122.0,197.0,19.89363946,82.73366439,5.856575335,69.66256816,Grapes,7.0909098220799835,0.2855714335918948
11.0,34.0,32.0,29.14305008,49.40983294,6.831706773,97.55155537,Mango,6.2166061010848646,0.29874510935757875
95.0,27.0,55.0,28.47212559,91.21322065,6.160414414,21.90440445,Muskmelon,7.489970898834801,1.2998356399962128
25.0,143.0,198.0,22.81212536,91.51861705,6.027314401,107.855225,Apple,8.621733370690162,0.2115069099145167
106.0,46.0,20.0,23.43821725,78.63388824,6.200671976,81.15072105,Cotton,5.8888779583328805,0.2888232777706387
119.0,25.0,51.0,26.47330219,80.92254421,6.283818329,53.65742581,Watermelon,7.3783837129967145,0.49337629946706224
109.0,31.0,27.0,23.05951896,50.40609436,6.973839707,164.4971875,Coffee,6.329720905522696,0.1401818432828718
32.0,76.0,15.0,28.05153602,63.49802189,7.604110177,43.35795377,Lentil,8.517393171418904,0.6469755506068072
7.0,16.0,9.0,18.87957654,92.04304496,7.813916603,114.6659511,Orange,7.601402334583733,0.16464849728485367
79.0,45.0,20.0,23.80546189,59.24537979,5.715208817,89.9622014,Maize,7.919719760924575,0.26461626679751127
31.0,68.0,45.0,40.78881819,90.07600528,6.938313356,196.2408242,Papaya,8.406485069431817,0.20785082999015192
7.0,23.0,35.0,19.75088482,88.71691157,7.054313823,102.5538035,Pomegranate,8.537191877922927,0.19259046611639416
59.0,62.0,52.0,40.78881819,93.10887229,6.608667684,103.8235658,Papaya,6.398594934535208,0.39286666636594497
27.0,21.0,30.0,35.3915464,52.48823147,5.061081874,91.22881052,Mango,6.7464121285733745,0.3879426487574529
13.0,61.0,24.0,18.29783597,69.6897615,7.629910253,49.39111479,Lentil,6.68586094706836,0.3704681711294356
70.0,54.0,46.0,39.73149053,91.12220596,6.919342407,122.7628653,Papaya,7.1316985104669115,0.32364420975080943
129.0,56.0,20.0,22.00817088,81.83896111,7.762647875,92.23645249,Cotton,7.048386408721883,0.23860599885929049
30.0,61.0,18.0,27.14911056,67.02664337,6.157782589,52.50812701,Lentil,7.937731775260109,0.5170458765299147
117.0,56.0,15.0,25.99237426,77.0543546,7.368258226,89.1188212,Cotton,6.8885724595653635,0.2916597628547111
4.0,20.0,41.0,24.26601316,93.7974061,6.537042717,104.5375109,Pomegranate,7.824445930877619,0.2321273287336204
2.0,30.0,30.0,26.00175125,94.79998418,6.331051715,209.540094,Coconut,5.8888779583328805,0.12408962290891738
87.0,60.0,23.0,20.27317074,63.91281869,6.439071996,62.50351892,Maize,6.85751406254539,0.3243524698618117
78.0,35.0,44.0,26.54348085,84.67353597,7.072655622,183.6222657,Rice,6.478509642208569,0.14455480519950065
72.0,41.0,36.0,24.09874353,80.57226761,6.187746776,176.8604109,Jute,7.048386408721883,0.13625855218816194
11.0,53.0,24.0,28.52396666,55.77264351,7.39389918,61.32935611,MothBeans,7.741099090035366,0.46509483328324236
1.0,30.0,29.0,28.33333307,51.39586505,6.434197756,91.67241761,Mango,5.5254529391317835,0.30907151579057485
32.0,120.0,204.0,11.82768186,83.44518113,6.138958698,67.3917379,Grapes,8.331586243630754,0.17550640815637636
129.0,43.0,16.0,25.5503704,77.85055621,6.73210948,78.58488484,Cotton,7.201170883281678,0.3251308498926941
38.0,6.0,25.0,25.54963273,96.92786777,6.156259104,191.2996157,Coconut,8.316544717929398,0.13355820206524552
73.0,58.0,21.0,19.97215954,57.68272924,6.596060648,60.65171481,Maize,6.716594773520978,0.3292925781121385
99.0,12.0,52.0,28.69708334,94.30759855,6.002927293,22.21807088,Muskmelon,7.585788821732034,1.291610035906227
95.0,23.0,45.0,27.82424457,90.56698742,6.266208727,21.90440445,Muskmelon,7.412160334945205,1.2702579803441048
13.0,16.0,8.0,34.74004942,93.12316972,6.949838549,100.1967854,Orange,7.32052696227274,0.3467182033619695
15.0,54.0,15.0,29.97604322,57.03184356,8.35495812,44.86052932,MothBeans,8.366602832783736,0.6682052946698924
33.0,57.0,17.0,27.89636126,88.71782287,6.78415271,57.79863368,MungBean,8.294299608857235,0.482647417058692
129.0,50.0,25.0,25.72180042,81.19666206,7.569454601,99.93100821,Cotton,8.11701408773731,0.2573955859964204
13.0,8.0,12.0,25.16296632,92.54736032,7.105904818,114.3117197,Orange,6.566672429803241,0.22012586621771155
5.0,32.0,33.0,32.32362177,52.5896771,5.842763773,93.36718816,Mango,6.55250788703459,0.3461989420860162
65.0,60.0,43.0,21.97199397,81.89918197,5.658169482,227.3637009,Rice,6.311734809152915,0.09663809078608122
77.0,36.0,23.0,24.71417533,56.73426469,6.648725327,88.45361858,Maize,6.478509642208569,0.2794026488001027
27.0,57.0,24.0,27.33534897,43.35795962,6.09186275,142.3303677,PigeonPeas,8.24301946898925,0.1920556337330353
36.0,26.0,26.0,30.17294105,51.0845903,6.814630246,95.23444287,Mango,8.612685172875459,0.3168280313039618
59.0,70.0,84.0,17.3348681,18.74926979,7.550808267,82.61734721,ChickPea,8.294299608857235,0.2098211656910182
87.0,23.0,28.0,26.22367404,62.26594559,6.979590627,193.7461968,Coffee,8.867990898182093,0.1353506518928814
28.0,7.0,9.0,34.5917846,92.13229786,6.730757538,115.5650287,Orange,8.186185994226083,0.29932744348469775
30.0,17.0,31.0,31.20478173,54.49960506,6.804437106,94.62954663,Mango,8.006700845440367,0.32975727812279
39.0,127.0,202.0,15.3246651,81.67215994,6.477768039,71.60102999,Grapes,8.160803920954665,0.21402855657244038
89.0,54.0,38.0,24.51588066,83.5352163,6.685346424,230.4462359,Rice,9.210440366976517,0.10638438316508061
86.0,95.0,49.0,28.05484146,78.04602887,6.458714879,108.3957179,Banana,7.601402334583733,0.2588187245855384
80.0,43.0,43.0,23.78756036,74.36794079,6.014572075,172.6442654,Jute,7.438971592395862,0.13778366923169266
111.0,79.0,53.0,28.31193338,75.77363772,6.165001278,119.695765,Banana,6.7464121285733745,0.23653245691386557
17.0,67.0,18.0,31.2192752,56.46868874,5.611510977,129.2028653,PigeonPeas,7.719129840906732,0.24162989826189013
25.0,21.0,11.0,32.23797837,90.15406807,6.460044778,104.7052254,Orange,7.0825485693553,0.3078927364299535
29.0,77.0,75.0,17.50361137,15.48083156,7.778591618,72.9446671,ChickPea,8.006700845440367,0.2399573822662689
116.0,6.0,54.0,25.37601283,80.99313508,6.65398725,57.23028471,Watermelon,8.867990898182093,0.4434018274442022
9.0,77.0,17.0,21.65845777,63.58337146,6.280725549,38.07659414,Lentil,8.216358332386156,0.5688128955199634
82.0,48.0,36.0,25.79351957,81.76904006,6.352076783,193.2418382,Jute,7.714677473800927,0.13347792490966495
7.0,63.0,24.0,19.55750776,64.45268309,6.818681086,53.04669416,Lentil,1.0986122886681098,0.3686847609640591
40.0,120.0,197.0,23.80593812,92.48879468,5.889480679,119.6335548,Apple,8.517393171418904,0.19899047685917376
80.0,30.0,25.0,26.24092174,65.64381357,7.487266991,148.3771202,Coffee,7.467942332285852,0.1768528847497572
31.0,37.0,21.0,27.23924995,86.404241,6.713410626,37.31236904,MungBean,7.8636512654486515,0.7300327114983872
17.0,77.0,24.0,20.76952209,18.93146941,5.568456899,109.0193712,KidneyBeans,6.803505257608338,0.19051221686091396
82.0,35.0,44.0,26.96656378,78.21047693,6.239011,169.8391177,Jute,6.55250788703459,0.15877710708580905
53.0,55.0,55.0,33.32315744,91.25271223,6.709668804,234.496633,Papaya,7.783640596221253,0.14210505716975028
57.0,73.0,85.0,18.49311205,15.22538951,7.358099622,91.94595352,ChickPea,6.68586094706836,0.20113024380095307
16.0,7.0,8.0,22.79196751,90.60901895,6.420457311,116.5084074,Orange,7.3783837129967145,0.19562508849506213
97.0,8.0,52.0,24.9103226,86.97190046,6.237861736,49.48575692,Watermelon,7.576097340623111,0.5033836834149442
95.0,13.0,46.0,29.84070774,93.76312893,6.126019932,23.28207838,Muskmelon,8.792549614177382,1.2817029150119614
99.0,36.0,20.0,20.57981887,65.34583901,6.671085817,78.34604471,Maize,6.957497370876951,0.2626784663290913
100.0,48.0,17.0,23.7805123,83.03878838,7.827877818,66.26555904,Cotton,7.061334366910438,0.35886684789087286
5.0,68.0,20.0,18.72987676,61.33186249,5.001038726,139.8710041,PigeonPeas,7.901377353792616,0.13390821692586188
112.0,54.0,15.0,25.46228792,81.56641891,6.175492306,76.88582484,Cotton,7.621195162809845,0.33117012101613685
13.0,28.0,33.0,28.130115,95.64807631,5.686972967,151.0761899,Coconut,6.803505257608338,0.18619820248814745
11.0,60.0,23.0,27.33684386,88.50229102,7.033012777,51.09802625,MungBean,7.313886831633462,0.5349882541627549
16.0,65.0,16.0,18.13027797,62.45851612,6.078724107,50.6128521,Lentil,1.0986122886681098,0.3582149042025208
117.0,34.0,25.0,24.83846178,56.7685316,7.21270048,124.4135035,Coffee,6.90875477931522,0.19964442025381557
3.0,58.0,21.0,25.36140526,46.82652785,8.736337905,55.60523179,MothBeans,7.937731775260109,0.45609746491516295
65.0,54.0,39.0,23.75091572,71.14782585,7.124571593,160.0889553,Jute,7.955425088912672,0.1483607390279246
114.0,40.0,23.0,25.53676123,81.13668716,6.753978061,95.4262599,Cotton,5.8888779583328805,0.26760727344951646
8.0,23.0,44.0,18.47412402,89.68919664,7.130837931,108.4758509,Pomegranate,9.305741456739435,0.17030632961180983
27.0,71.0,24.0,31.46417866,48.17631461,7.064973419,165.405354,PigeonPeas,8.006700845440367,0.19022466865309423
30.0,30.0,35.0,25.00872392,95.59224018,6.001936419,165.8092179,Coconut,7.544861068658458,0.15082830879507886
34.0,61.0,49.0,28.12971499,93.3210737,6.502675132,117.8201907,Papaya,6.2166061010848646,0.23875122608855606
84.0,38.0,43.0,26.57421679,73.81994896,7.26158085,159.3223075,Jute,8.37816098272068,0.16679532957638118
9.0,21.0,32.0,32.26935342,53.56092806,5.870116071,95.94035356,Mango,7.0909098220799835,0.3363480768960856
61.0,60.0,15.0,24.87502824,68.74248334,6.265564338,91.26056654,Maize,8.00836557031292,0.27257148602481474
85.0,53.0,38.0,24.90075709,73.84186449,6.588017308,153.8990984,Jute,6.2166061010848646,0.16179923954890435
118.0,44.0,23.0,22.08458267,82.82904143,6.691690476,67.06459777,Cotton,7.473637108496206,0.3293031405697338
113.0,19.0,46.0,25.41864024,81.12122989,6.286387658,49.52320689,Watermelon,8.458716261657262,0.5132672504695975
33.0,73.0,23.0,29.23540524,59.38967583,5.985792703,103.3301803,PigeonPeas,5.993961427306569,0.2829319096539957
100.0,40.0,35.0,27.56441788,54.41094079,6.955787351,177.816092,Coffee,7.8636512654486515,0.15501644181028248
5.0,13.0,37.0,22.34375696,89.7870345,5.648243649,103.3183074,Pomegranate,7.0909098220799835,0.2162613530952733
84.0,27.0,29.0,23.32293161,53.00366334,7.167092586,168.2644287,Coffee,8.987321812850125,0.13860880632231876
36.0,38.0,15.0,28.36363858,87.59810657,6.320662012,57.99524359,MungBean,7.244941546337007,0.4890683583575809
68.0,70.0,54.0,31.29986342,92.76039164,6.986228647,54.77830202,Papaya,6.175867270105761,0.5713916324543659
90.0,14.0,52.0,24.84740848,89.20454622,6.391858432,59.67927244,Watermelon,8.904086913938967,0.41634905152065066
14.0,75.0,24.0,24.54757829,57.3414485,6.436160044,118.3606557,PigeonPeas,9.987415012471414,0.20739643712472303
98.0,25.0,52.0,25.2801372,83.15393658,6.224066378,49.29456609,Watermelon,8.870803443982124,0.512838213216365
65.0,60.0,22.0,25.36768364,72.52054555,6.606984086,107.9124111,Maize,6.7464121285733745,0.2350766086964879
7.0,17.0,26.0,34.89226666,48.75613373,6.414526606,91.63074547,Mango,8.412054873292933,0.38079212907436016
15.0,125.0,199.0,18.4269936,80.55625868,5.569230319,69.75734306,Grapes,8.144388865547622,0.26415847836275685
0.0,49.0,18.0,29.68361658,87.93598094,6.990095452,41.82490236,MungBean,7.650168700845001,0.70971155694296
89.0,60.0,17.0,25.37548751,57.21025565,5.983952675,101.7004306,Maize,7.075808863978387,0.24951209505994834
33.0,80.0,22.0,28.57006111,65.71765781,6.593961761,70.0866434,Blackgram,8.294299608857235,0.40763916946154694
24.0,142.0,202.0,22.53779727,91.48135786,5.710819862,101.8474768,Apple,6.311734809152915,0.2212896968674545
118.0,45.0,23.0,23.37044424,77.43198948,7.977651226,71.67870701,Cotton,6.803505257608338,0.32604444487927375
8.0,28.0,38.0,23.22594,94.42971362,6.8444019,105.6917856,Pomegranate,7.313886831633462,0.21975160951204978
60.0,54.0,19.0,18.74826712,62.49878458,6.417820493,70.23401597,Maize,8.678631537293768,0.26693998425689913
15.0,14.0,8.0,11.82768186,90.22399223,6.22094286,119.3941064,Orange,7.901377353792616,0.09906420187428414
14.0,76.0,20.0,29.05941162,62.10652364,7.042474679,36.5011366,Lentil,6.2166061010848646,0.796123472276717
20.0,29.0,27.0,25.09897688,92.36099489,6.047044342,157.7592626,Coconut,8.732465848349879,0.15909669242082924
47.0,80.0,77.0,17.18248372,16.42891834,7.561108006,72.85017344,ChickPea,7.313886831633462,0.23586057391878454
35.0,63.0,76.0,17.81564548,17.60756635,7.714153038,90.82097601,ChickPea,8.35490952835879,0.1961622332276715
34.0,66.0,19.0,32.97030511,60.18122078,7.586642101,73.44678678,Blackgram,7.313886831633462,0.448900578922113
3.0,72.0,24.0,36.51268371,57.92887167,6.03160778,122.6539694,PigeonPeas,8.006700845440367,0.2976885614516697
74.0,56.0,22.0,18.28362235,66.65952796,6.829199275,80.97573281,Maize,6.55250788703459,0.22579137864232054
11.0,122.0,195.0,12.14190714,83.56812483,5.647202395,69.63122027,Grapes,6.55250788703459,0.17437447011807564
39.0,58.0,85.0,17.88776475,15.40589717,5.996932037,68.54932919,ChickPea,8.006700845440367,0.26094733469689446
93.0,20.0,50.0,29.93061247,93.22980899,6.448792689,24.34814338,Muskmelon,5.707110264748875,1.229276992113196
39.0,65.0,23.0,25.43459777,69.12613376,7.685959305,41.02682925,Lentil,7.8636512654486515,0.6199503648895922
52.0,60.0,79.0,19.45339934,18.23490739,8.380185271,75.6317566,ChickPea,5.6937321388027,0.2572120523434713
108.0,22.0,47.0,28.53545677,91.72742702,6.161123579,25.1290048,Muskmelon,7.261927092702751,1.1355585700968314
39.0,70.0,52.0,26.26559543,90.79668055,6.65149129,59.49373381,Papaya,6.311734809152915,0.4414850731922006
27.0,30.0,8.0,32.71748548,90.54608254,7.656978112,113.328978,Orange,5.3981627015177525,0.28869478975724155
21.0,63.0,22.0,25.09737391,67.72837887,6.859409487,74.61649888,Blackgram,8.347827345782498,0.33635153462505224
34.0,65.0,47.0,23.48546973,93.71043692,6.833768535,191.7760562,Papaya,7.4821189235521155,0.12246299248266306
106.0,40.0,30.0,23.42611644,64.10651528,6.779984384,122.6847408,Coffee,8.24301946898925,0.19094564071565895
23.0,23.0,30.0,32.82141065,47.45553843,4.755273631,90.89173106,Mango,7.696667081526462,0.3611044730210132
12.0,6.0,8.0,30.84835031,92.86773675,6.388617138,107.4142681,Orange,7.67368812926773,0.2871904343137083
85.0,21.0,52.0,29.62800691,90.10051615,6.075144116,23.69586761,Muskmelon,8.496378051702317,1.2503448865064177
29.0,68.0,23.0,24.1638445,19.27907819,5.82738029,116.7324324,KidneyBeans,7.496097345175956,0.2070019788085045
8.0,127.0,196.0,27.02766138,83.17093908,5.833302165,70.95666003,Grapes,7.588829878307813,0.38090379909037225
42.0,53.0,48.0,23.11407669,94.31994776,6.758479569,231.5153161,Papaya,7.919719760924575,0.09983821838818559
6.0,68.0,18.0,24.388717,62.50453062,6.711341147,47.26052494,Lentil,6.803505257608338,0.5160483728397519
31.0,121.0,201.0,23.15791104,90.34396882,5.731535258,110.712841,Apple,7.523481312573497,0.20917095820807535
10.0,59.0,15.0,29.83040388,89.30428305,6.32400451,58.86687093,MungBean,7.696667081526462,0.5067434943230567
85.0,58.0,41.0,21.77046169,80.31964408,7.038096361,226.6555374,Rice,8.517393171418904,0.09605087057996357
23.0,45.0,23.0,28.77653519,86.69133979,6.983130466,56.12443206,MungBean,7.189922170745808,0.5127274188558217
5.0,25.0,8.0,30.72119881,94.01331956,6.011302181,106.8118019,Orange,7.824445930877619,0.2876198908795284
14.0,121.0,203.0,11.82768186,83.74765639,6.158689406,74.46411148,Grapes,8.456806041401142,0.15883734625086307
90.0,39.0,43.0,24.44743944,82.286484,6.7693455,190.9684885,Jute,8.716207971151853,0.12801818577895807
35.0,128.0,204.0,21.07273439,93.56585985,6.041053829,107.8737015,Apple,6.957497370876951,0.19534635499688066
24.0,27.0,34.0,28.87862994,95.11320315,6.203376525,145.0583117,Coconut,8.14351740579748,0.19908290396853676
16.0,35.0,31.0,32.27652024,50.19368841,5.316875978,95.99487068,Mango,6.68586094706836,0.33623171746573666
98.0,18.0,27.0,27.56088634,68.49299897,6.516312148,167.4358075,Coffee,8.268988209506656,0.16460568829253527
33.0,12.0,15.0,30.25578031,92.03272799,6.052318465,116.7173125,Orange,7.741099090035366,0.25922272933938373
107.0,58.0,15.0,23.73868041,75.77503808,7.55606399,76.63669195,Cotton,6.90875477931522,0.3097560685733962
9.0,48.0,22.0,27.77076285,87.09979549,6.402926221,49.50812624,MungBean,8.131824785007195,0.5609334255505175
24.0,44.0,17.0,29.8596912,80.03499648,6.666380512,50.66487502,MungBean,6.55250788703459,0.5893568509212604
19.0,120.0,195.0,18.73932187,81.12109244,5.931538447,73.55807954,Grapes,8.262558973010657,0.2547554528970843
27.0,80.0,15.0,19.07096165,21.21092266,5.788386951,86.21917578,KidneyBeans,6.803505257608338,0.2211916487864631
4.0,59.0,25.0,27.68515114,81.94268594,6.227134139,54.62243308,MungBean,8.006700845440367,0.5068458062712783
98.0,26.0,52.0,27.33897716,90.69759008,6.150090899,28.69113835,Muskmelon,9.215327913487222,0.9528718176660035
115.0,18.0,53.0,29.17052093,94.19790371,6.012480351,22.06994464,Muskmelon,7.523481312573497,1.321730588481562
50.0,74.0,17.0,27.10053268,63.36085585,6.5408208,73.84949872,Blackgram,8.202756381655638,0.36696975803562104
1.0,132.0,200.0,16.27852801,82.94270065,5.620745638,66.57462809,Grapes,7.937731775260109,0.24451549298252856
66.0,69.0,47.0,23.69212243,93.61055571,6.912299695,87.53393983,Papaya,8.125926802707886,0.270662128007787
18.0,21.0,35.0,23.2801227,94.94330457,6.368560522,111.1382096,Pomegranate,6.803505257608338,0.20947001739269788
85.0,27.0,45.0,26.0713757,88.7285657,6.467095849,57.79652846,Watermelon,9.582593345878234,0.45108895620837625
115.0,17.0,55.0,27.57826922,94.11878202,6.776533055,28.08253201,Muskmelon,8.837390855544697,0.9820435422403908
113.0,6.0,52.0,27.76317235,90.35567642,6.740983646,25.21609113,Muskmelon,7.212294468500341,1.1010101524403042
82.0,26.0,47.0,28.50416396,93.46806467,6.565312653,24.20007242,Muskmelon,6.293419278846481,1.1778544895867487
62.0,49.0,37.0,24.21744605,82.85284045,7.479248124,166.1365886,Jute,6.68586094706836,0.14576828772408243
6.0,143.0,198.0,21.11478672,90.31528693,5.559363609,104.5086618,Apple,7.333676395657684,0.20203862870608125
26.0,11.0,11.0,13.70319166,90.95589386,7.609348255,106.2944879,Orange,7.496097345175956,0.1289172367207089
82.0,25.0,51.0,24.31334971,87.47409052,6.074209622,48.11248366,Watermelon,7.601402334583733,0.505343891135687
98.0,29.0,30.0,25.64004392,61.03273481,6.217974349,199.4735636,Coffee,7.0909098220799835,0.1285385564682147
87.0,28.0,35.0,26.5602777,57.1621814,6.759211911,152.0616227,Coffee,8.31898612539206,0.17466785653506856
36.0,11.0,13.0,17.34083741,93.04897191,7.1917274,112.7194284,Orange,6.7464121285733745,0.15384071454767592
116.0,81.0,55.0,26.42313317,83.6995044,5.915546415,95.12322062,Banana,5.707110264748875,0.27777794943232464
58.0,73.0,16.0,33.36984395,65.67718163,6.874142175,64.89517488,Blackgram,7.313886831633462,0.514211480384532
31.0,137.0,196.0,22.14464104,93.82567435,6.400321212,120.6310784,Apple,8.160803920954665,0.18357326595999549
31.0,6.0,26.0,29.12859129,91.30924833,5.741367375,157.2388553,Coconut,6.803505257608338,0.18525059364348787
61.0,64.0,52.0,40.78881819,92.83405443,6.641098708,110.562229,Papaya,7.550135342488429,0.36892181493836185
7.0,28.0,35.0,30.02086169,46.78393776,4.66910839,96.63721027,Mango,8.612685172875459,0.31065530144151016
117.0,86.0,53.0,25.19640218,83.55829874,5.703381728,115.8586081,Banana,6.364750756851911,0.21747544348260858
